user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned
user_4784,gym_4,2023-06-20 20:53:00,2023-06-20 22:57:00,Swimming,1449
user_4020,gym_10,2023-04-15 07:32:00,2023-04-15 09:12:00,Cardio,1678
user_3065,gym_6,2023-10-07 09:05:00,2023-10-07 09:38:00,Cardio,627
user_189,gym_2,2023-01-16 15:49:00,2023-01-16 18:17:00,Yoga,570
user_451,gym_8,2023-09-19 10:49:00,2023-09-19 12:05:00,Pilates,549
user_1800,gym_8,2023-07-12 17:12:00,2023-07-12 18:44:00,Yoga,1132
user_4938,gym_6,2023-09-10 10:07:00,2023-09-10 11:59:00,Pilates,1060
user_3798,gym_7,2023-03-13 12:35:00,2023-03-13 14:23:00,Cardio,756
user_88,gym_5,2023-02-15 09:27:00,2023-02-15 10:00:00,Weightlifting,1115
user_3453,gym_6,2023-07-03 19:23:00,2023-07-03 20:45:00,Weightlifting,484
user_1806,gym_8,2023-09-30 11:20:00,2023-09-30 14:10:00,Cardio,980
user_1470,gym_3,2023-06-03 07:38:00,2023-06-03 10:35:00,Swimming,1014
user_418,gym_7,2023-02-22 19:08:00,2023-02-22 21:04:00,Weightlifting,355
user_2847,gym_2,2023-05-15 09:10:00,2023-05-15 10:28:00,Swimming,442
user_475,gym_4,2023-05-14 11:58:00,2023-05-14 14:23:00,CrossFit,631
user_4141,gym_7,2023-08-23 10:17:00,2023-08-23 12:30:00,Swimming,1198
user_2205,gym_1,2023-04-26 17:10:00,2023-04-26 18:38:00,Weightlifting,418
user_119,gym_10,2023-01-06 06:53:00,2023-01-06 08:13:00,CrossFit,269
user_2973,gym_7,2023-10-08 19:36:00,2023-10-08 22:17:00,CrossFit,816
user_4718,gym_8,2023-01-31 17:49:00,2023-01-31 19:21:00,CrossFit,673
user_1215,gym_4,2023-08-26 07:29:00,2023-08-26 10:26:00,Swimming,1250
user_2034,gym_5,2023-02-27 07:09:00,2023-02-27 09:22:00,Swimming,1272
user_3632,gym_10,2023-03-23 20:26:00,2023-03-23 22:15:00,Weightlifting,781
user_1420,gym_9,2023-09-01 17:59:00,2023-09-01 20:55:00,Weightlifting,1073
user_3534,gym_3,2023-10-04 12:33:00,2023-10-04 13:26:00,Pilates,1076
user_4507,gym_9,2023-01-04 14:16:00,2023-01-04 15:04:00,Cardio,382
user_126,gym_10,2023-06-28 08:00:00,2023-06-28 08:53:00,Yoga,576
user_3583,gym_5,2023-08-01 17:53:00,2023-08-01 18:31:00,Swimming,359
user_3401,gym_10,2023-09-02 09:43:00,2023-09-02 10:45:00,Cardio,1734
user_1821,gym_9,2023-09-30 12:55:00,2023-09-30 14:41:00,CrossFit,1306
user_2360,gym_6,2023-08-12 20:13:00,2023-08-12 21:11:00,Cardio,656
user_3092,gym_3,2023-02-04 19:11:00,2023-02-04 20:49:00,Yoga,1751
user_2789,gym_9,2023-07-15 17:17:00,2023-07-15 18:47:00,Pilates,1034
user_3997,gym_5,2023-01-26 20:19:00,2023-01-26 21:34:00,Cardio,579
user_2438,gym_10,2023-08-12 08:03:00,2023-08-12 10:21:00,Weightlifting,1176
user_4841,gym_9,2023-05-31 09:16:00,2023-05-31 11:38:00,Pilates,1875
user_4506,gym_10,2023-04-26 07:35:00,2023-04-26 09:38:00,Weightlifting,1365
user_4285,gym_5,2023-03-08 11:27:00,2023-03-08 13:57:00,Swimming,1155
user_630,gym_10,2023-08-07 06:07:00,2023-08-07 07:51:00,CrossFit,997
user_2219,gym_10,2023-03-20 17:49:00,2023-03-20 19:17:00,Pilates,427
user_687,gym_8,2023-01-25 13:29:00,2023-01-25 16:16:00,Pilates,571
user_4582,gym_10,2023-02-13 15:03:00,2023-02-13 16:43:00,Swimming,1373
user_465,gym_3,2023-04-27 06:34:00,2023-04-27 09:13:00,Yoga,1740
user_4225,gym_9,2023-07-04 09:33:00,2023-07-04 10:35:00,Swimming,854
user_3807,gym_6,2023-09-17 18:48:00,2023-09-17 20:33:00,Weightlifting,290
user_2586,gym_10,2023-10-12 06:34:00,2023-10-12 08:16:00,Pilates,1756
user_1726,gym_5,2023-03-22 11:33:00,2023-03-22 13:01:00,CrossFit,722
user_4594,gym_6,2023-02-19 17:53:00,2023-02-19 19:39:00,Swimming,831
user_262,gym_9,2023-01-20 16:39:00,2023-01-20 19:10:00,Pilates,955
user_1785,gym_3,2023-03-28 11:59:00,2023-03-28 13:46:00,Swimming,432
user_3182,gym_4,2023-05-08 18:47:00,2023-05-08 21:05:00,Pilates,833
user_4414,gym_5,2023-05-11 15:42:00,2023-05-11 16:46:00,CrossFit,1337
user_3650,gym_2,2023-04-04 11:12:00,2023-04-04 13:02:00,Cardio,1614
user_4635,gym_7,2023-02-13 14:05:00,2023-02-13 16:57:00,Cardio,1580
user_4929,gym_7,2023-01-18 17:49:00,2023-01-18 20:32:00,Cardio,854
user_3154,gym_7,2023-02-28 17:32:00,2023-02-28 19:05:00,Cardio,243
user_610,gym_3,2023-06-30 18:41:00,2023-06-30 19:21:00,Yoga,369
user_2773,gym_3,2023-09-30 18:30:00,2023-09-30 21:01:00,CrossFit,1197
user_4673,gym_1,2023-01-01 15:04:00,2023-01-01 16:13:00,Weightlifting,1274
user_1696,gym_6,2023-04-16 16:16:00,2023-04-16 18:08:00,Weightlifting,1051
user_363,gym_1,2023-01-17 17:58:00,2023-01-17 18:43:00,CrossFit,1351
user_4258,gym_8,2023-09-18 06:56:00,2023-09-18 09:39:00,Pilates,622
user_3503,gym_10,2023-08-20 12:29:00,2023-08-20 13:42:00,Pilates,538
user_2830,gym_5,2023-03-23 14:34:00,2023-03-23 16:42:00,Swimming,908
user_1541,gym_8,2023-07-04 08:54:00,2023-07-04 10:27:00,Weightlifting,1944
user_1572,gym_7,2023-02-06 10:14:00,2023-02-06 13:02:00,CrossFit,830
user_4734,gym_8,2023-06-04 10:33:00,2023-06-04 13:08:00,CrossFit,825
user_246,gym_4,2023-08-27 15:03:00,2023-08-27 17:59:00,Pilates,1243
user_2912,gym_2,2023-06-17 06:09:00,2023-06-17 07:13:00,Swimming,1847
user_1289,gym_8,2023-04-25 18:05:00,2023-04-25 18:39:00,Yoga,406
user_163,gym_1,2023-02-27 09:28:00,2023-02-27 10:56:00,Weightlifting,259
user_921,gym_5,2023-03-06 20:58:00,2023-03-06 22:57:00,Pilates,1032
user_1582,gym_3,2023-01-18 17:16:00,2023-01-18 19:45:00,Pilates,907
user_893,gym_8,2023-06-02 10:57:00,2023-06-02 13:29:00,CrossFit,1015
user_1129,gym_7,2023-04-06 10:20:00,2023-04-06 11:22:00,Cardio,664
user_61,gym_2,2023-09-25 20:10:00,2023-09-25 22:59:00,CrossFit,462
user_1874,gym_8,2023-05-12 13:18:00,2023-05-12 14:57:00,CrossFit,313
user_3896,gym_6,2023-03-21 15:35:00,2023-03-21 17:19:00,Yoga,834
user_2243,gym_1,2023-04-28 09:51:00,2023-04-28 12:27:00,CrossFit,1242
user_3527,gym_10,2023-05-05 17:30:00,2023-05-05 18:28:00,Cardio,1221
user_3895,gym_4,2023-06-25 11:10:00,2023-06-25 12:17:00,Weightlifting,1263
user_1672,gym_4,2023-06-01 10:46:00,2023-06-01 11:51:00,CrossFit,307
user_954,gym_3,2023-08-02 07:21:00,2023-08-02 07:56:00,Swimming,596
user_4640,gym_6,2023-09-15 07:51:00,2023-09-15 08:28:00,Weightlifting,333
user_2373,gym_6,2023-01-28 11:54:00,2023-01-28 13:41:00,CrossFit,1091
user_1911,gym_2,2023-04-11 08:07:00,2023-04-11 10:19:00,Yoga,969
user_3335,gym_1,2023-01-10 17:04:00,2023-01-10 19:02:00,Swimming,1084
user_788,gym_3,2023-06-11 10:44:00,2023-06-11 13:15:00,Swimming,800
user_2878,gym_6,2023-01-06 18:03:00,2023-01-06 21:01:00,Cardio,294
user_604,gym_3,2023-09-19 06:08:00,2023-09-19 08:15:00,Cardio,1005
user_4550,gym_5,2023-02-03 10:06:00,2023-02-03 11:37:00,Weightlifting,199
user_2598,gym_3,2023-03-29 13:43:00,2023-03-29 16:12:00,Pilates,860
user_4713,gym_7,2023-04-13 07:42:00,2023-04-13 09:42:00,Swimming,2030
user_3459,gym_5,2023-08-01 10:22:00,2023-08-01 12:12:00,Pilates,327
user_4625,gym_2,2023-05-02 15:43:00,2023-05-02 18:04:00,Yoga,1395
user_1697,gym_2,2023-07-18 19:01:00,2023-07-18 20:06:00,CrossFit,173
user_4618,gym_4,2023-08-30 20:24:00,2023-08-30 22:35:00,Cardio,1063
user_2775,gym_8,2023-05-08 07:25:00,2023-05-08 07:58:00,Swimming,1018
user_2218,gym_7,2023-08-01 06:33:00,2023-08-01 09:09:00,Swimming,1144
user_3704,gym_4,2023-02-05 15:14:00,2023-02-05 16:15:00,Yoga,1697
user_366,gym_7,2023-09-24 09:03:00,2023-09-24 10:59:00,Cardio,1657
user_3760,gym_5,2023-09-23 12:22:00,2023-09-23 14:14:00,Weightlifting,721
user_3570,gym_5,2023-08-17 11:17:00,2023-08-17 13:34:00,Weightlifting,1280
user_4531,gym_4,2023-06-18 20:48:00,2023-06-18 22:03:00,Weightlifting,995
user_1390,gym_7,2023-05-01 08:30:00,2023-05-01 11:06:00,Swimming,275
user_4320,gym_6,2023-01-12 15:46:00,2023-01-12 17:56:00,Yoga,1060
user_3505,gym_5,2023-05-06 13:36:00,2023-05-06 16:21:00,Cardio,821
user_1901,gym_5,2023-04-03 07:44:00,2023-04-03 08:14:00,Cardio,897
user_3673,gym_1,2023-04-09 12:05:00,2023-04-09 12:56:00,CrossFit,580
user_869,gym_5,2023-06-21 10:47:00,2023-06-21 13:27:00,Swimming,1336
user_3727,gym_2,2023-10-11 11:03:00,2023-10-11 12:16:00,Pilates,736
user_4624,gym_5,2023-01-30 16:46:00,2023-01-30 18:23:00,Yoga,319
user_4305,gym_6,2023-10-11 20:49:00,2023-10-11 23:20:00,Swimming,662
user_1051,gym_2,2023-08-11 15:14:00,2023-08-11 17:08:00,Pilates,1422
user_4655,gym_7,2023-01-08 14:12:00,2023-01-08 16:32:00,CrossFit,327
user_2473,gym_5,2023-08-13 18:56:00,2023-08-13 19:54:00,Weightlifting,716
user_2409,gym_1,2023-05-30 16:44:00,2023-05-30 18:28:00,Pilates,729
user_1675,gym_1,2023-05-24 16:46:00,2023-05-24 19:17:00,Swimming,841
user_4187,gym_3,2023-03-05 09:23:00,2023-03-05 10:35:00,Yoga,821
user_2230,gym_4,2023-02-24 06:07:00,2023-02-24 07:34:00,Weightlifting,1221
user_2567,gym_6,2023-01-08 06:58:00,2023-01-08 07:52:00,Cardio,860
user_3612,gym_5,2023-08-26 17:48:00,2023-08-26 20:35:00,CrossFit,628
user_3038,gym_10,2023-06-12 12:23:00,2023-06-12 14:59:00,Yoga,371
user_951,gym_5,2023-04-14 17:15:00,2023-04-14 18:07:00,CrossFit,871
user_3748,gym_3,2023-05-03 06:06:00,2023-05-03 06:40:00,Yoga,1540
user_2675,gym_8,2023-07-25 15:40:00,2023-07-25 16:52:00,CrossFit,619
user_703,gym_3,2023-09-08 10:12:00,2023-09-08 12:05:00,Swimming,489
user_1290,gym_5,2023-05-10 18:43:00,2023-05-10 21:25:00,Cardio,1116
user_3967,gym_2,2023-03-26 17:17:00,2023-03-26 18:46:00,Pilates,721
user_4850,gym_2,2023-04-08 08:10:00,2023-04-08 10:30:00,CrossFit,1010
user_939,gym_6,2023-04-30 10:16:00,2023-04-30 11:00:00,Swimming,774
user_1691,gym_4,2023-09-08 15:44:00,2023-09-08 17:38:00,Swimming,686
user_1302,gym_10,2023-04-20 11:35:00,2023-04-20 12:20:00,Pilates,500
user_2668,gym_7,2023-07-22 07:08:00,2023-07-22 08:51:00,Pilates,1916
user_2504,gym_2,2023-09-28 13:47:00,2023-09-28 14:58:00,Pilates,270
user_3546,gym_5,2023-08-18 12:03:00,2023-08-18 12:53:00,Swimming,1722
user_3253,gym_5,2023-04-20 18:55:00,2023-04-20 20:55:00,Cardio,1355
user_1931,gym_5,2023-06-24 07:19:00,2023-06-24 09:19:00,Weightlifting,1790
user_1279,gym_1,2023-01-27 16:42:00,2023-01-27 19:17:00,CrossFit,1407
user_3421,gym_5,2023-07-10 14:15:00,2023-07-10 16:04:00,Swimming,1377
user_357,gym_3,2023-09-25 17:41:00,2023-09-25 18:16:00,Pilates,328
user_123,gym_6,2023-06-25 09:48:00,2023-06-25 11:02:00,Pilates,634
user_314,gym_6,2023-05-01 11:48:00,2023-05-01 14:01:00,Yoga,1096
user_2319,gym_5,2023-04-18 08:35:00,2023-04-18 09:51:00,Swimming,1079
user_2750,gym_10,2023-07-04 18:38:00,2023-07-04 19:15:00,Pilates,467
user_2105,gym_3,2023-01-22 13:44:00,2023-01-22 14:32:00,Pilates,951
user_640,gym_7,2023-05-20 08:43:00,2023-05-20 10:44:00,Cardio,1468
user_3151,gym_9,2023-09-12 12:10:00,2023-09-12 14:47:00,Swimming,713
user_3578,gym_9,2023-01-17 07:47:00,2023-01-17 08:35:00,Pilates,960
user_1441,gym_10,2023-07-12 14:40:00,2023-07-12 15:49:00,Cardio,1056
user_558,gym_10,2023-06-27 11:26:00,2023-06-27 12:00:00,Weightlifting,1800
user_4094,gym_6,2023-03-19 20:08:00,2023-03-19 20:56:00,Pilates,1184
user_866,gym_2,2023-07-17 09:52:00,2023-07-17 11:10:00,Swimming,381
user_85,gym_8,2023-01-03 20:19:00,2023-01-03 21:44:00,CrossFit,549
user_519,gym_2,2023-05-19 18:28:00,2023-05-19 19:25:00,Pilates,1842
user_2540,gym_5,2023-01-02 06:06:00,2023-01-02 06:49:00,Weightlifting,468
user_3357,gym_10,2023-05-18 16:29:00,2023-05-18 17:26:00,Yoga,467
user_4935,gym_4,2023-03-06 13:51:00,2023-03-06 15:20:00,CrossFit,729
user_2894,gym_4,2023-01-30 10:38:00,2023-01-30 12:32:00,Cardio,1516
user_4446,gym_7,2023-09-10 11:02:00,2023-09-10 11:50:00,CrossFit,643
user_4578,gym_10,2023-01-06 14:56:00,2023-01-06 17:36:00,Yoga,944
user_3383,gym_10,2023-08-21 17:58:00,2023-08-21 20:45:00,Weightlifting,1471
user_1404,gym_9,2023-07-24 14:35:00,2023-07-24 15:51:00,Cardio,1462
user_4578,gym_4,2023-05-12 12:50:00,2023-05-12 15:43:00,CrossFit,1172
user_2644,gym_8,2023-03-19 11:10:00,2023-03-19 12:28:00,Weightlifting,292
user_527,gym_6,2023-07-01 07:58:00,2023-07-01 08:52:00,Cardio,598
user_3763,gym_6,2023-02-05 19:43:00,2023-02-05 21:32:00,Swimming,426
user_4677,gym_4,2023-06-14 10:15:00,2023-06-14 12:34:00,Pilates,853
user_3757,gym_2,2023-07-09 11:39:00,2023-07-09 13:06:00,Cardio,935
user_4767,gym_2,2023-08-14 17:56:00,2023-08-14 19:23:00,CrossFit,990
user_3894,gym_7,2023-07-27 07:54:00,2023-07-27 09:18:00,Weightlifting,1212
user_4246,gym_5,2023-03-13 12:28:00,2023-03-13 13:04:00,Swimming,876
user_1264,gym_9,2023-08-13 09:59:00,2023-08-13 10:59:00,Pilates,619
user_4288,gym_3,2023-08-17 12:51:00,2023-08-17 14:20:00,CrossFit,655
user_828,gym_3,2023-08-08 12:41:00,2023-08-08 14:28:00,CrossFit,1319
user_284,gym_9,2023-05-05 16:09:00,2023-05-05 18:05:00,Weightlifting,270
user_3989,gym_1,2023-05-09 17:22:00,2023-05-09 18:39:00,Swimming,1164
user_3403,gym_8,2023-07-15 08:06:00,2023-07-15 10:57:00,Weightlifting,1305
user_4330,gym_3,2023-02-27 06:31:00,2023-02-27 08:23:00,Weightlifting,1246
user_333,gym_10,2023-06-23 16:16:00,2023-06-23 18:35:00,Swimming,458
user_4139,gym_8,2023-05-08 14:18:00,2023-05-08 15:52:00,Pilates,1039
user_1435,gym_2,2023-04-30 09:29:00,2023-04-30 10:02:00,Pilates,1352
user_791,gym_5,2023-02-01 08:32:00,2023-02-01 10:02:00,CrossFit,984
user_4851,gym_8,2023-02-28 17:01:00,2023-02-28 19:31:00,Swimming,645
user_2145,gym_3,2023-07-21 08:49:00,2023-07-21 09:34:00,Pilates,397
user_4469,gym_6,2023-04-22 17:09:00,2023-04-22 18:19:00,Cardio,509
user_4698,gym_10,2023-01-06 15:41:00,2023-01-06 16:38:00,CrossFit,769
user_2283,gym_4,2023-01-30 15:42:00,2023-01-30 17:11:00,Weightlifting,1101
user_3492,gym_7,2023-04-08 09:38:00,2023-04-08 10:08:00,Weightlifting,817
user_2145,gym_4,2023-05-22 07:34:00,2023-05-22 08:42:00,CrossFit,300
user_3366,gym_5,2023-10-08 14:50:00,2023-10-08 15:29:00,Swimming,630
user_4087,gym_3,2023-03-31 10:48:00,2023-03-31 12:37:00,Swimming,514
user_3856,gym_2,2023-08-09 16:04:00,2023-08-09 16:55:00,Pilates,611
user_2987,gym_1,2023-10-05 11:06:00,2023-10-05 13:26:00,Yoga,746
user_2300,gym_9,2023-10-01 08:57:00,2023-10-01 09:41:00,Pilates,582
user_4137,gym_4,2023-07-06 18:40:00,2023-07-06 19:28:00,Yoga,878
user_1324,gym_8,2023-01-25 13:22:00,2023-01-25 15:39:00,Cardio,434
user_4881,gym_3,2023-02-03 06:07:00,2023-02-03 08:11:00,Pilates,533
user_4097,gym_5,2023-06-13 16:42:00,2023-06-13 18:23:00,Swimming,1284
user_2141,gym_3,2023-05-21 19:35:00,2023-05-21 21:26:00,Weightlifting,355
user_281,gym_5,2023-03-17 11:43:00,2023-03-17 12:22:00,CrossFit,1251
user_3590,gym_5,2023-08-05 11:36:00,2023-08-05 13:05:00,CrossFit,597
user_2506,gym_9,2023-01-21 11:27:00,2023-01-21 12:51:00,Cardio,1466
user_4584,gym_6,2023-08-24 08:23:00,2023-08-24 11:15:00,Weightlifting,1147
user_846,gym_6,2023-07-13 09:41:00,2023-07-13 12:26:00,Yoga,928
user_407,gym_3,2023-03-20 08:27:00,2023-03-20 10:30:00,Weightlifting,820
user_1299,gym_4,2023-06-17 08:39:00,2023-06-17 09:23:00,Swimming,1553
user_487,gym_3,2023-04-25 09:15:00,2023-04-25 11:09:00,Weightlifting,1696
user_806,gym_3,2023-09-05 10:59:00,2023-09-05 12:49:00,CrossFit,1216
user_1427,gym_10,2023-01-05 12:15:00,2023-01-05 15:06:00,Yoga,534
user_3179,gym_8,2023-08-03 18:58:00,2023-08-03 20:25:00,Yoga,1410
user_3457,gym_10,2023-09-05 12:54:00,2023-09-05 13:38:00,Weightlifting,1533
user_2278,gym_2,2023-01-30 11:52:00,2023-01-30 13:11:00,Yoga,860
user_3277,gym_9,2023-01-06 08:36:00,2023-01-06 09:50:00,Yoga,1683
user_1401,gym_4,2023-03-12 14:40:00,2023-03-12 15:55:00,CrossFit,1061
user_2226,gym_6,2023-01-23 15:10:00,2023-01-23 17:10:00,Weightlifting,980
user_4194,gym_7,2023-03-11 15:59:00,2023-03-11 17:59:00,Cardio,1554
user_337,gym_5,2023-03-05 18:46:00,2023-03-05 19:40:00,Pilates,1263
user_2225,gym_10,2023-08-26 19:32:00,2023-08-26 20:58:00,Weightlifting,208
user_4706,gym_9,2023-07-12 20:37:00,2023-07-12 22:23:00,Yoga,915
user_737,gym_5,2023-09-20 10:27:00,2023-09-20 12:32:00,Swimming,1506
user_2796,gym_5,2023-04-12 06:44:00,2023-04-12 07:48:00,Swimming,1044
user_3164,gym_7,2023-02-07 12:12:00,2023-02-07 14:27:00,Yoga,587
user_251,gym_4,2023-08-13 19:48:00,2023-08-13 21:09:00,Swimming,942
user_2264,gym_3,2023-01-21 18:43:00,2023-01-21 19:15:00,Yoga,1399
user_2480,gym_7,2023-02-06 08:49:00,2023-02-06 09:28:00,Weightlifting,356
user_3920,gym_2,2023-03-08 08:41:00,2023-03-08 10:59:00,Pilates,1602
user_3789,gym_2,2023-01-07 13:32:00,2023-01-07 16:05:00,Yoga,701
user_538,gym_5,2023-03-27 11:03:00,2023-03-27 13:51:00,Cardio,489
user_3207,gym_2,2023-07-09 09:25:00,2023-07-09 10:33:00,Swimming,1769
user_2100,gym_5,2023-08-31 13:16:00,2023-08-31 14:23:00,Swimming,657
user_4768,gym_1,2023-06-01 18:59:00,2023-06-01 21:53:00,Weightlifting,263
user_75,gym_1,2023-06-01 11:52:00,2023-06-01 14:22:00,Cardio,806
user_852,gym_4,2023-06-20 13:13:00,2023-06-20 15:45:00,Weightlifting,1325
user_3257,gym_5,2023-08-22 13:38:00,2023-08-22 14:23:00,CrossFit,366
user_52,gym_7,2023-09-14 06:22:00,2023-09-14 08:40:00,Swimming,1196
user_4722,gym_4,2023-07-11 20:39:00,2023-07-11 23:26:00,Swimming,1201
user_1725,gym_10,2023-03-12 19:39:00,2023-03-12 20:20:00,Yoga,432
user_1086,gym_9,2023-02-13 18:28:00,2023-02-13 20:50:00,Weightlifting,1048
user_4854,gym_7,2023-08-01 06:52:00,2023-08-01 08:58:00,Weightlifting,1209
user_2774,gym_4,2023-02-02 12:54:00,2023-02-02 14:04:00,Yoga,1835
user_983,gym_8,2023-06-19 16:23:00,2023-06-19 18:24:00,Pilates,397
user_2380,gym_8,2023-06-23 13:53:00,2023-06-23 16:20:00,Weightlifting,892
user_2207,gym_3,2023-02-02 14:39:00,2023-02-02 15:55:00,Swimming,893
user_4383,gym_6,2023-05-28 07:20:00,2023-05-28 10:10:00,Weightlifting,2041
user_4620,gym_4,2023-06-08 11:56:00,2023-06-08 13:26:00,Swimming,382
user_1002,gym_5,2023-05-04 12:30:00,2023-05-04 13:40:00,Pilates,513
user_3063,gym_8,2023-07-09 07:20:00,2023-07-09 08:51:00,Cardio,895
user_2361,gym_3,2023-03-25 18:58:00,2023-03-25 20:47:00,Pilates,1884
user_27,gym_6,2023-01-13 15:46:00,2023-01-13 18:25:00,Cardio,767
user_3983,gym_2,2023-07-08 10:52:00,2023-07-08 12:05:00,Swimming,1230
user_1502,gym_6,2023-08-05 07:27:00,2023-08-05 08:44:00,CrossFit,1533
user_2887,gym_1,2023-03-17 12:52:00,2023-03-17 15:01:00,Swimming,1495
user_1390,gym_5,2023-09-13 16:37:00,2023-09-13 18:37:00,Weightlifting,334
user_2386,gym_6,2023-01-16 18:20:00,2023-01-16 19:21:00,CrossFit,482
user_4504,gym_4,2023-01-14 14:35:00,2023-01-14 16:04:00,Pilates,1022
user_4064,gym_5,2023-04-05 09:48:00,2023-04-05 11:44:00,CrossFit,395
user_1100,gym_1,2023-07-03 16:50:00,2023-07-03 19:09:00,Cardio,1308
user_4171,gym_2,2023-07-04 20:06:00,2023-07-04 20:50:00,CrossFit,1082
user_4355,gym_2,2023-06-02 16:24:00,2023-06-02 17:10:00,Pilates,833
user_4453,gym_4,2023-02-26 14:20:00,2023-02-26 16:27:00,Swimming,936
user_1539,gym_8,2023-06-19 09:52:00,2023-06-19 10:44:00,Yoga,581
user_3488,gym_3,2023-05-22 11:33:00,2023-05-22 13:07:00,CrossFit,351
user_3126,gym_3,2023-08-14 20:51:00,2023-08-14 23:12:00,CrossFit,1966
user_1446,gym_2,2023-01-06 11:22:00,2023-01-06 12:33:00,CrossFit,978
user_3512,gym_10,2023-08-16 09:50:00,2023-08-16 11:48:00,CrossFit,1072
user_4929,gym_9,2023-06-26 17:30:00,2023-06-26 18:15:00,Swimming,804
user_4837,gym_4,2023-02-18 15:20:00,2023-02-18 16:49:00,Cardio,1036
user_1577,gym_7,2023-02-20 19:39:00,2023-02-20 22:14:00,Weightlifting,747
user_3644,gym_2,2023-07-07 14:42:00,2023-07-07 16:42:00,CrossFit,1995
user_955,gym_8,2023-02-26 13:46:00,2023-02-26 14:20:00,Weightlifting,1017
user_4554,gym_9,2023-09-14 12:24:00,2023-09-14 15:06:00,Swimming,808
user_183,gym_9,2023-03-19 18:40:00,2023-03-19 21:21:00,Swimming,1000
user_2307,gym_3,2023-10-06 12:51:00,2023-10-06 13:50:00,Weightlifting,487
user_4080,gym_3,2023-05-28 06:20:00,2023-05-28 07:50:00,Yoga,1743
user_270,gym_10,2023-04-05 17:28:00,2023-04-05 18:57:00,Pilates,232
user_4909,gym_6,2023-07-07 11:58:00,2023-07-07 12:38:00,Weightlifting,599
user_621,gym_3,2023-02-01 07:37:00,2023-02-01 09:31:00,CrossFit,816
user_2399,gym_4,2023-08-17 17:09:00,2023-08-17 18:23:00,Cardio,578
user_1763,gym_2,2023-09-07 07:19:00,2023-09-07 08:51:00,Cardio,1630
user_2550,gym_4,2023-01-09 16:50:00,2023-01-09 19:25:00,Cardio,1267
user_838,gym_2,2023-10-05 17:59:00,2023-10-05 18:42:00,Cardio,293
user_3566,gym_3,2023-07-24 16:53:00,2023-07-24 17:25:00,Yoga,701
user_1781,gym_8,2023-01-14 17:47:00,2023-01-14 18:38:00,Pilates,494
user_180,gym_3,2023-09-29 11:40:00,2023-09-29 12:36:00,CrossFit,896
user_1558,gym_7,2023-04-04 10:32:00,2023-04-04 12:01:00,CrossFit,885
user_4354,gym_8,2023-06-27 13:28:00,2023-06-27 16:07:00,Swimming,729
user_4636,gym_1,2023-08-12 19:27:00,2023-08-12 22:09:00,CrossFit,1767
user_2296,gym_1,2023-07-13 10:12:00,2023-07-13 11:26:00,Yoga,604
user_1477,gym_5,2023-01-25 14:42:00,2023-01-25 16:44:00,Yoga,1333
user_465,gym_4,2023-03-23 07:08:00,2023-03-23 09:53:00,Weightlifting,998
user_1099,gym_7,2023-09-29 08:01:00,2023-09-29 10:31:00,Swimming,551
user_102,gym_8,2023-03-01 07:35:00,2023-03-01 09:08:00,Yoga,1553
user_511,gym_2,2023-05-22 09:54:00,2023-05-22 11:53:00,Swimming,663
user_3631,gym_5,2023-04-15 15:57:00,2023-04-15 18:42:00,Weightlifting,841
user_1572,gym_3,2023-08-11 08:50:00,2023-08-11 11:16:00,Yoga,391
user_2171,gym_6,2023-10-02 17:09:00,2023-10-02 18:18:00,Cardio,688
user_4526,gym_1,2023-07-17 13:55:00,2023-07-17 14:35:00,Swimming,1106
user_1145,gym_1,2023-04-11 12:46:00,2023-04-11 15:06:00,Swimming,1178
user_462,gym_9,2023-03-10 07:11:00,2023-03-10 07:51:00,Cardio,855
user_3739,gym_1,2023-09-13 15:44:00,2023-09-13 16:27:00,Weightlifting,530
user_2637,gym_4,2023-02-23 16:41:00,2023-02-23 18:13:00,Cardio,632
user_4824,gym_1,2023-08-17 16:17:00,2023-08-17 17:26:00,Weightlifting,880
user_4705,gym_1,2023-01-16 15:53:00,2023-01-16 16:38:00,Swimming,382
user_2929,gym_10,2023-06-14 17:05:00,2023-06-14 19:01:00,Yoga,909
user_199,gym_7,2023-08-01 13:21:00,2023-08-01 16:17:00,CrossFit,463
user_3442,gym_4,2023-05-05 06:37:00,2023-05-05 07:10:00,Swimming,370
user_21,gym_3,2023-05-09 18:22:00,2023-05-09 20:23:00,Swimming,600
user_160,gym_6,2023-09-05 08:56:00,2023-09-05 10:29:00,Weightlifting,958
user_2370,gym_2,2023-05-27 08:52:00,2023-05-27 09:33:00,CrossFit,828
user_300,gym_8,2023-06-02 18:29:00,2023-06-02 20:37:00,Pilates,1790
user_4729,gym_6,2023-07-15 15:45:00,2023-07-15 16:20:00,CrossFit,394
user_3545,gym_4,2023-05-15 20:18:00,2023-05-15 21:11:00,CrossFit,952
user_2753,gym_5,2023-03-30 06:59:00,2023-03-30 09:41:00,Weightlifting,1367
user_2507,gym_2,2023-03-27 07:46:00,2023-03-27 09:47:00,Yoga,955
user_1360,gym_7,2023-03-24 07:34:00,2023-03-24 09:46:00,Swimming,857
user_2775,gym_6,2023-07-18 18:50:00,2023-07-18 21:34:00,Pilates,684
user_4751,gym_6,2023-09-07 10:44:00,2023-09-07 12:33:00,Yoga,333
user_2715,gym_3,2023-04-12 09:30:00,2023-04-12 11:01:00,Swimming,461
